"","STATUS","POLICE_ZONE","COUNCIL_DISTRICT","NEIGHBORHOOD","GEO_ACCURACY","REQUEST_ORIGIN","TRACT","X_full_text","REQUEST_TYPE","PLI_DIVISION","Y","CREATED_ON","PUBLIC_WORKS_DIVISION","REQUEST_ID","DEPARTMENT","X","WARD","X_id","FIRE_ZONE","date"
"51","Open","4","5","Greenfield","EXACT","Call Center","42003151600","'+00':23 '-09':18 '-12':6 '-19':19 '-79.9455676':1 '00':22,24 '15':2 '19':21 '2':5 '2018':17 '289577':4 '3':8 '4':10 '40.4220095':26 '42003151600':25 '5':9 'call':12 'center':13 'dpw':14 'exact':7 'greenfield':3 'maintenance':16 'potholes':11 'street':15 't11':20","Potholes","15",40.4220095,"2018-09-19T11:19:00","3","289577","DPW - Street Maintenance",-79.9455676,"15",275972,"2-12",2018-09-19
"52","Open","6","2","Elliott","EXACT","Call Center","42003562600","'+00':10 '-09':5 '-17':16 '-19':6 '-80.0430796282':26 '0':14 '00':9,11 '1':15 '2':17 '20':3 '2018':4 '289592':2 '40.4463895511':12 '42003562600':13 '45':8 '5':18 '6':20 'call':21 'center':22 'dpw':23 'elliott':27 'exact':19 'maintenance':25 'overgrowth':1 'street':24 't11':7","Overgrowth","20",40.4463895511121,"2018-09-19T11:45:00","5","289592","DPW - Street Maintenance",-80.0430796282417,"20",275995,"1-17",2018-09-19
"53","Closed","3","4","Overbrook","EXACT","Call Center","42003320700","'+00':15 '-09':10 '-14':11 '-25':5 '-80.0030741':22 '00':14,16 '1':7 '2018':9 '288428':1 '3':8 '32':3 '36':13 '4':4,18 '40.3754098':26 '42003320700':6 '5':17 'call':20 'center':21 'dpw':23 'exact':27 'maintenance':25 'overbrook':2 'potholes':19 'street':24 't09':12","Potholes","32",40.3754098,"2018-09-14T09:36:00","5","288428","DPW - Street Maintenance",-80.0030741,"32",275416,"4-25",2018-09-14
"54","Open","6","2","West End","EXACT","Call Center","42003562600","'+00':23 '-09':18 '-17':8 '-19':19 '-80.0319639':5 '00':22,24 '01':21 '1':7 '2':11 '20':1 '2018':17 '289599':4 '3':10 '40.4340827':6 '42003562600':9 '5':12 '6':14 'call':15 'center':16 'dpw':26 'end':3 'exact':25 'maintenance':28 'potholes':13 'street':27 't12':20 'west':2","Potholes","20",40.4340827,"2018-09-19T12:01:00","5","289599","DPW - Street Maintenance",-80.0319639,"20",276003,"1-17",2018-09-19
"55","Open","4","5","Squirrel Hill South","EXACT","Call Center","42003141400","'+00':27 '-09':22 '-15':11 '-19':23 '-79.9209769':6 '00':26,28 '05':25 '14':7 '2':10 '2018':21 '289602':5 '3':12 '4':14 '40.4210319':9 '42003141400':8 '5':13 'call':15 'center':16 'dpw':17 'exact':20 'hill':3 'maintenance':19 'overgrowth':1 'south':4 'squirrel':2 'street':18 't12':24","Overgrowth","14",40.4210319,"2018-09-19T12:05:00","3","289602","DPW - Street Maintenance",-79.9209769,"14",276009,"2-15",2018-09-19
"56","Open","4","3","Central Oakland","EXACT","Call Center","42003040600","'+00':7 '-09':2 '-11':25 '-19':3 '-79.9546497':18 '00':6,8 '2':24 '2018':1 '21':5 '289611':9 '3':11 '4':14 '40.4368331':23 '42003040600':10 'call':16 'center':17 'central':12 'dpw':19 'exact':22 'maintenance':21 'oakland':13 'potholes':15 'street':20 't12':4","Potholes","4",40.4368331,"2018-09-19T12:21:00","3","289611","DPW - Street Maintenance",-79.9546497,"4",276018,"2-11",2018-09-19
"57","Open","2","7","Central Lawrenceville","EXACT","Call Center","42003090200","'+00':11 '-09':6 '-19':7 '-3':16 '-79.9595451':27 '00':10,12 '2':19 '2018':5 '289614':3 '29':9 '3':15,18 '40.4702046':4 '42003090200':1 '7':2 '9':17 'call':21 'center':22 'central':13 'dpw':23 'exact':26 'lawrenceville':14 'maintenance':25 'potholes':20 'street':24 't12':8","Potholes","9",40.4702046,"2018-09-19T12:29:00","2","289614","DPW - Street Maintenance",-79.9595451,"9",276023,"3-3",2018-09-19
"58","Open","3","4","Overbrook","EXACT","Website","42003320700","'+00':7 '-09':2 '-19':3 '-25':25 '-79.9998605036':16 '00':6,8 '2018':1 '289626':13 '3':15 '32':12 '36':5 '4':18,24 '40.381158622':10 '42003320700':14 '5':17 'dpw':20 'exact':23 'maintenance':22 'overbrook':11 'potholes':19 'street':21 't12':4 'website':9","Potholes","32",40.3811586220318,"2018-09-19T12:36:00","5","289626","DPW - Street Maintenance",-79.9998605035917,"32",276040,"4-25",2018-09-19
"59","Open","6","2","Elliott","EXACT","Call Center","42003562600","'+00':11 '-09':6 '-17':14 '-19':7 '-80.0431948138':4 '00':10,12 '1':13 '2':17 '20':2 '2018':5 '289662':3 '3':16 '40.4463675244':19 '42003562600':15 '5':18 '57':9 '6':20 'call':21 'center':22 'dpw':23 'elliott':27 'exact':26 'maintenance':25 'overgrowth':1 'street':24 't13':8","Overgrowth","20",40.4463675243807,"2018-09-19T13:57:00","5","289662","DPW - Street Maintenance",-80.0431948137696,"20",276096,"1-17",2018-09-19
"60","Open","1","1","Perry North","EXACT","Call Center","42003260700","'+00':25 '-09':20 '-15':4 '-19':21 '-80.0122637':17 '0':10 '00':24,26 '1':3,9 '2018':19 '26':5 '289687':8 '35':23 '40.4806723':7 '42003260700':6 'call':12 'center':13 'dpw':14 'exact':18 'maintenance':16 'north':2 'perry':1 'potholes':11 'street':15 't14':22","Potholes","26",40.4806723,"2018-09-19T14:35:00","1","289687","DPW - Street Maintenance",-80.0122637,"26",276121,"1-15",2018-09-19
"61","Open","1","6","Manchester","EXACT","Call Center","42003210700","'+00':14 '-09':9 '-19':10 '-8':3 '-80.0240039':26 '0':17 '00':13,15 '1':2,16 '2018':8 '21':5 '289689':1 '40':12 '40.4520276':4 '42003210700':7 '6':20 'call':21 'center':22 'dpw':23 'exact':6 'maintenance':25 'manchester':18 'potholes':19 'street':24 't14':11","Potholes","21",40.4520276,"2018-09-19T14:40:00","1","289689","DPW - Street Maintenance",-80.0240039,"21",276124,"1-8",2018-09-19
"62","Open","6","2","Sheraden","EXACT","Call Center","42003202200","'+00':17 '-09':12 '-16':8 '-19':13 '-80.0593144':5 '00':16,18 '02':15 '1':7 '2':10 '20':2 '2018':11 '289698':1 '3':9 '40.4523388':6 '42003202200':4 '5':23 '6':20 'call':21 'center':22 'dpw':24 'exact':27 'maintenance':26 'potholes':19 'sheraden':3 'street':25 't15':14","Potholes","20",40.4523388,"2018-09-19T15:02:00","5","289698","DPW - Street Maintenance",-80.0593144,"20",276133,"1-16",2018-09-19
"63","Open","3","4","Overbrook","EXACT","Call Center","42003320700","'+00':7 '-09':2 '-19':3 '-25':14 '-80.0017144':20 '00':6,8 '2018':1 '28':5 '289710':10 '3':16 '32':11 '4':13,18 '40.3840458':12 '42003320700':15 '5':17 'call':21 'center':22 'dpw':23 'exact':26 'maintenance':25 'overbrook':9 'potholes':19 'street':24 't15':4","Potholes","32",40.3840458,"2018-09-19T15:28:00","5","289710","DPW - Street Maintenance",-80.0017144,"32",276146,"4-25",2018-09-19
"64","Open","5","7","Morningside","EXACT","Call Center","42003101400","'+00':12 '-09':7 '-19':8 '-7':16 '-79.9247462546':3 '00':11,13 '10':2 '2':18 '2018':6 '289717':1 '3':15,17 '40.4869936358':14 '42003101400':5 '5':19 '55':10 '7':4 'call':21 'center':22 'dpw':23 'exact':26 'maintenance':25 'morningside':27 'potholes':20 'street':24 't15':9","Potholes","10",40.4869936358445,"2018-09-19T15:55:00","2","289717","DPW - Street Maintenance",-79.924746254631,"10",276154,"3-7",2018-09-19
"65","Open","3","3","Beltzhoover","EXACT","Call Center","42003562400","'+00':8 '-09':3 '-19':4 '-21':11 '-80.0001144':14 '00':7,9 '18':13 '2018':2 '289688':1 '3':16 '36':6 '4':10 '40.4144419':15 '42003562400':25 '5':17 'beltzhoover':12 'call':19 'center':20 'dpw':21 'exact':24 'maintenance':23 'potholes':18 'street':22 't14':5","Potholes","18",40.4144419,"2018-09-19T14:36:00","5","289688","DPW - Street Maintenance",-80.0001144,"18",276123,"4-21",2018-09-19
"66","Closed","2","6","Central Business District","EXACT","Call Center","42003030500","'+00':15 '-09':10 '-19':11 '-4':4 '-79.9908687':5 '00':14,16 '02':13 '1':7 '2':3,24 '2018':9 '289719':6 '3':8 '40.4427798':2 '42003030500':17 '6':21 'business':19 'call':22 'center':23 'central':18 'district':20 'dpw':25 'exact':28 'maintenance':27 'overgrowth':1 'street':26 't16':12","Overgrowth","3",40.4427798,"2018-09-19T16:02:00","6","289719","DPW - Street Maintenance",-79.9908687,"3",276156,"2-4",2018-09-19
"67","Open","1","1","Spring Hill-City View","EXACT","Call Center","42003262000","'+00':18 '-09':13 '-19':14 '-24':9 '-79.9986217':7 '0':21 '00':17,19 '1':8,20 '15':16 '2018':12 '24':1 '289725':28 '40.4645195':11 '42003262000':10 'call':23 'center':24 'city':5 'dpw':25 'exact':29 'hill':4 'hill-city':3 'maintenance':27 'potholes':22 'spring':2 'street':26 't16':15 'view':6","Potholes","24",40.4645195,"2018-09-19T16:15:00","1","289725","DPW - Street Maintenance",-79.9986217,"24",276162,"1-24",2018-09-19
"68","Open","1","1","Marshall-Shadeland","EXACT","Call Center","42003270400","'+00':17 '-09':12 '-14':10 '-19':13 '-80.0295327':27 '0':7 '00':16,18 '1':6,9 '2018':11 '27':1 '289737':22 '35':15 '40.4678929':5 '42003270400':8 'call':20 'center':21 'dpw':24 'exact':23 'maintenance':26 'marshall':3 'marshall-shadeland':2 'potholes':19 'shadeland':4 'street':25 't16':14","Potholes","27",40.4678929,"2018-09-19T16:35:00","1","289737","DPW - Street Maintenance",-80.0295327,"27",276172,"1-14",2018-09-19
"69","Open","4","8","Shadyside","EXACT","Call Center","42003070900","'+00':14 '-09':9 '-19':10 '-79.9469366':2 '-9':5 '00':13,15 '2':4,16 '2018':8 '289734':22 '3':7 '30':12 '4':17 '40.4509488':1 '42003070900':6 '7':3 '8':19 'call':20 'center':21 'dpw':23 'exact':27 'maintenance':25 'potholes':18 'shadyside':26 'street':24 't16':11","Potholes","7",40.4509488,"2018-09-19T16:30:00","2","289734","DPW - Street Maintenance",-79.9469366,"7",276170,"2-9",2018-09-19
"70","Open","4","5","Lincoln Place","EXACT","Call Center","42003310200","'+00':10 '-09':5 '-19':6 '-20':20 '-79.9105137':27 '00':9,11 '2018':4 '289741':12 '3':15 '31':3 '4':17,19 '40.3714917':2 '42003310200':1 '46':8 '5':16 'call':21 'center':22 'dpw':23 'exact':26 'lincoln':13 'maintenance':25 'place':14 'potholes':18 'street':24 't16':7","Potholes","31",40.3714917,"2018-09-19T16:46:00","3","289741","DPW - Street Maintenance",-79.9105137,"31",276178,"4-20",2018-09-19
"71","Open","1","1","Fineview","EXACT","Call Center","42003250900","'+00':24 '-09':19 '-10':9 '-19':20 '-80.0032608':2 '0':7 '00':23,25 '1':6,8 '19':22 '2018':18 '25':1 '289751':4 '40.4598568':13 '42003250900':3 'call':11 'center':12 'dpw':14 'exact':17 'fineview':5 'maintenance':16 'potholes':10 'street':15 't17':21","Potholes","25",40.4598568,"2018-09-19T17:19:00","1","289751","DPW - Street Maintenance",-80.0032608,"25",276188,"1-10",2018-09-19
"72","Open","5","9","Larimer","EXACT","Call Center","42003120400","'+00':21 '-09':16 '-12':7 '-17':17 '-79.9095412':5 '00':20,22 '12':3 '2':1 '2018':15 '289056':23 '3':6,9 '33':19 '40.4660428':4 '42003120400':10 '5':11 '9':8 'call':13 'center':14 'dpw':25 'exact':24 'larimer':12 'maintenance':27 'overgrowth':2 'street':26 't16':18","Overgrowth","12",40.4660428,"2018-09-17T16:33:00","2","289056","DPW - Street Maintenance",-79.9095412,"12",276189,"3-12",2018-09-17
"73","Open","5","9","Larimer","EXACT","Call Center","42003120400","'+00':26 '-09':21 '-12':5 '-17':22 '-79.9097717':2 '00':25,27 '12':3 '2':15 '2018':20 '289057':19 '3':4,9 '34':24 '40.4661753':7 '42003120400':10 '5':11 '9':8 'call':13 'center':14 'dpw':16 'exact':6 'larimer':12 'maintenance':18 'overgrowth':1 'street':17 't16':23","Overgrowth","12",40.4661753,"2018-09-17T16:34:00","2","289057","DPW - Street Maintenance",-79.9097717,"12",276190,"3-12",2018-09-17
"74","Open","4","8","Point Breeze","EXACT","Call Center","42003140400","'+00':25 '-09':20 '-17':6 '-19':21 '-79.9124763365':7 '00':24,26 '04':23 '14':2 '2':5 '2018':19 '289452':1 '3':8 '4':11 '40.4515189362':4 '42003140400':27 '8':15 'breeze':10 'call':13 'center':14 'dpw':16 'exact':3 'maintenance':18 'point':9 'potholes':12 'street':17 't08':22","Potholes","14",40.451518936214,"2018-09-19T08:04:00","3","289452","DPW - Street Maintenance",-79.9124763365235,"14",276213,"2-17",2018-09-19
"75","Open","2","6","Terrace Village","EXACT","Website","42003051100","'+00':11 '-09':6 '-1':3 '-19':7 '-79.9739497':23 '00':10,12 '2':2,16 '2018':5 '289767':4 '3':15 '40.4408494':26 '42003051100':14 '5':17 '59':9 '6':19 'dpw':20 'exact':13 'maintenance':22 'potholes':18 'street':21 't20':8 'terrace':24 'village':25 'website':1","Potholes","5",40.4408494,"2018-09-19T20:59:00","3","289767","DPW - Street Maintenance",-79.9739497,"5",276206,"2-1",2018-09-19
"76","Open","3","3","Arlington","EXACT","Website","42003561600","'+00':13 '-09':8 '-19':9 '-79.9747603175':22 '-8':4 '00':12,14 '16':2 '2018':7 '289736':20 '3':15 '31':11 '4':3 '40.4141269077':23 '42003561600':6 'arlington':5 'dpw':17 'exact':21 'maintenance':19 'potholes':16 'street':18 't16':10 'website':1","Potholes","16",40.414126907694,"2018-09-19T16:31:00","3","289736","DPW - Street Maintenance",-79.9747603175471,"16",276174,"4-8",2018-09-19
"77","Open","3","3","Arlington","EXACT","Report2Gov iOS","42003561600","'+00':14 '-09':9 '-19':10 '-79.97477':17 '-8':7 '00':13,15 '16':5 '2018':8 '289739':19 '3':18 '4':6 '40':12 '40.414154':22 '42003561600':16 'arlington':21 'domi':3 'exact':23 'ios':2 'potholes':20 'report2gov':1 'streets':4 't16':11","Potholes","16",40.414154,"2018-09-19T16:40:00","3","289739","DOMI - Streets",-79.97477,"16",276176,"4-8",2018-09-19
"78","Open","6","2","Sheraden","EXACT","Call Center","42003202200","'+00':15 '-09':10 '-16':7 '-19':11 '-80.0574668':5 '00':14,16 '03':13 '1':6 '2':22 '20':2 '2018':9 '289699':1 '3':8 '40.4536017':27 '42003202200':4 '5':17 '6':19 'call':20 'center':21 'dpw':23 'exact':26 'maintenance':25 'potholes':18 'sheraden':3 'street':24 't15':12","Potholes","20",40.4536017,"2018-09-19T15:03:00","5","289699","DPW - Street Maintenance",-80.0574668,"20",276134,"1-16",2018-09-19
"79","Open","4","8","Squirrel Hill North","EXACT","Report2Gov iOS","42003140300","'+00':26 '-09':21 '-18':19 '-20':22 '-79.92366':9 '00':25,27 '14':5 '2':18 '2018':20 '21':24 '289776':6 '3':13 '4':14 '40.443394':17 '42003140300':8 '8':16 'domi':3 'exact':7 'hill':11 'ios':2 'north':12 'potholes':15 'report2gov':1 'squirrel':10 'streets':4 't07':23","Potholes","14",40.443394,"2018-09-20T07:21:00","3","289776","DOMI - Streets",-79.92366,"14",276223,"2-18",2018-09-20
"80","Open","4","5","Squirrel Hill South","EXACT","Email","42003141400","'+00':8 '-09':3 '-20':4 '-21':25 '-79.9263437':16 '00':7,9 '11':6 '14':27 '2':24 '2018':2 '289782':1 '3':17 '4':19 '40.4274009':12 '42003141400':11 '5':18 'dpw':21 'email':26 'exact':10 'hill':14 'maintenance':23 'potholes':20 'south':15 'squirrel':13 'street':22 't08':5","Potholes","14",40.4274009,"2018-09-20T08:11:00","3","289782","DPW - Street Maintenance",-79.9263437,"14",276235,"2-21",2018-09-20
"81","Open","4","5","Squirrel Hill South","EXACT","Call Center","42003141400","'+00':17 '-09':12 '-20':13 '-21':28 '-79.9259549':9 '00':16,18 '12':15 '14':5 '2':27 '2018':11 '289784':4 '3':10 '4':20 '40.4269535':8 '42003141400':7 '5':19 'call':22 'center':23 'dpw':24 'exact':6 'hill':2 'maintenance':26 'potholes':21 'south':3 'squirrel':1 'street':25 't08':14","Potholes","14",40.4269535,"2018-09-20T08:12:00","3","289784","DPW - Street Maintenance",-79.9259549,"14",276234,"2-21",2018-09-20
"82","Open","1","6","Fineview","EXACT","Call Center","42003250900","'+00':11 '-09':6 '-10':18 '-20':7 '-80.0075188':4 '0':15 '00':10,12 '1':14,17 '2018':5 '25':1 '289791':13 '30':9 '40.4633612':16 '42003250900':3 '6':20 'call':21 'center':22 'dpw':23 'exact':26 'fineview':2 'maintenance':25 'potholes':19 'street':24 't08':8","Potholes","25",40.4633612,"2018-09-20T08:30:00","1","289791","DPW - Street Maintenance",-80.0075188,"25",276261,"1-10",2018-09-20
"83","Open","2","6","Upper Hill","EXACT","Call Center","42003050600","'+00':24 '-09':19 '-20':20 '-22':27 '-79.9601879':1 '00':23,25 '16':22 '2':8,26 '2018':18 '289807':4 '3':7 '40.4514742':6 '42003050600':5 '5':9 '6':11 'call':12 'center':13 'dpw':14 'exact':17 'hill':3 'maintenance':16 'potholes':10 'street':15 't09':21 'upper':2","Potholes","5",40.4514742,"2018-09-20T09:16:00","3","289807","DPW - Street Maintenance",-79.9601879,"5",276278,"2-22",2018-09-20
"84","Open","2","6","Upper Hill","EXACT","Call Center","42003050600","'+00':24 '-09':19 '-20':20 '-22':27 '-79.960316':6 '00':23,25 '17':22 '2':8,26 '2018':18 '289809':2 '3':7 '40.4525152':1 '42003050600':5 '5':9 '6':11 'call':12 'center':13 'dpw':14 'exact':17 'hill':4 'maintenance':16 'potholes':10 'street':15 't09':21 'upper':3","Potholes","5",40.4525152,"2018-09-20T09:17:00","3","289809","DPW - Street Maintenance",-79.960316,"5",276280,"2-22",2018-09-20
"85","Open","1","1","Marshall-Shadeland","EXACT","Call Center","42003271500","'+00':17 '-09':12 '-14':20 '-20':13 '-80.0285099':27 '0':3 '00':16,18 '1':10,19 '2018':11 '27':2 '289822':5 '35':15 '40.4701403':6 '42003271500':26 'call':21 'center':22 'dpw':23 'exact':4 'maintenance':25 'marshall':8 'marshall-shadeland':7 'overgrowth':1 'shadeland':9 'street':24 't09':14","Overgrowth","27",40.4701403,"2018-09-20T09:35:00","1","289822","DPW - Street Maintenance",-80.0285099,"27",276294,"1-14",2018-09-20
"86","Open","4","5","Lincoln Place","EXACT","Call Center","42003310200","'+00':26 '-09':21 '-20':12,22 '-79.912149':4 '00':25,27 '2018':20 '289824':2 '3':7 '31':3 '38':24 '4':9,11 '40.3730011':18 '42003310200':1 '5':8 'call':13 'center':14 'dpw':15 'exact':19 'lincoln':5 'maintenance':17 'place':6 'potholes':10 'street':16 't09':23","Potholes","31",40.3730011,"2018-09-20T09:38:00","3","289824","DPW - Street Maintenance",-79.912149,"31",276296,"4-20",2018-09-20
"87","Open","4","5","Lincoln Place","EXACT","Call Center","42003310200","'+00':25 '-09':20 '-20':12,21 '-79.914728':3 '00':24,26 '2018':19 '289825':1 '3':7 '31':4 '39':23 '4':9,11 '40.378191':27 '42003310200':2 '5':8 'call':13 'center':14 'dpw':15 'exact':18 'lincoln':5 'maintenance':17 'place':6 'potholes':10 'street':16 't09':22","Potholes","31",40.378191,"2018-09-20T09:39:00","3","289825","DPW - Street Maintenance",-79.914728,"31",276297,"4-20",2018-09-20
"88","Open","4","5","Lincoln Place","EXACT","Call Center","42003310200","'+00':26 '-09':21 '-20':13,22 '-79.9126943646':4 '00':25,27 '2018':20 '289827':3 '3':8 '31':5 '39':24 '4':10,12 '40.3769502296':2 '42003310200':1 '5':9 'call':14 'center':15 'dpw':16 'exact':19 'lincoln':6 'maintenance':18 'place':7 'potholes':11 'street':17 't09':23","Potholes","31",40.3769502295561,"2018-09-20T09:39:00","3","289827","DPW - Street Maintenance",-79.9126943645569,"31",276299,"4-20",2018-09-20
"89","Open","1","6","Perry South","EXACT","Call Center","42003261500","'+00':16 '-09':11 '-20':12 '-23':9 '-80.0139288':6 '0':18 '00':15,17 '1':8,19 '2018':10 '26':7 '289830':5 '40.4729988':27 '42003261500':4 '47':14 '6':20 'call':21 'center':22 'dpw':23 'exact':26 'maintenance':25 'overgrowth':1 'perry':2 'south':3 'street':24 't09':13","Overgrowth","26",40.4729988,"2018-09-20T09:47:00","1","289830","DPW - Street Maintenance",-80.0139288,"26",276302,"1-23",2018-09-20
"90","Open","6","4","Beechview","EXACT","Control Panel","42003191600","'+00':11 '-09':6 '-20':7 '-28':27 '-80.0227514':2 '00':10,12 '06':9 '19':4 '2018':5 '289839':13 '3':16 '4':19,26 '40.412128':17 '42003191600':3 '5':18 '6':20 'beechview':24 'control':14 'dpw':21 'exact':25 'maintenance':23 'overgrowth':1 'panel':15 'street':22 't10':8","Overgrowth","19",40.412128,"2018-09-20T10:06:00","5","289839","DPW - Street Maintenance",-80.0227514,"19",276311,"4-28",2018-09-20
"91","Open","3","4","Carrick","EXACT","Call Center","42003290200","'+00':24 '-09':19 '-12':7 '-20':20 '-79.9795749':10 '00':23,25 '2018':18 '289855':8 '29':5 '3':9 '38':22 '4':6,11 '40.4047149':3 '42003290200':17 'call':12 'carrick':1 'center':13 'dpw':14 'exact':4 'maintenance':16 'overgrowth':2 'street':15 't10':21","Overgrowth","29",40.4047149,"2018-09-20T10:38:00","3","289855","DPW - Street Maintenance",-79.9795749,"29",276329,"4-12",2018-09-20
"92","Open","4","5","Greenfield","EXACT","Call Center","42003151700","'+00':25 '-09':20 '-15':8 '-20':21 '-79.9360592':5 '00':24,26 '15':2 '2':7 '2018':19 '289856':9 '3':6 '4':11 '40':23 '40.4271962':4 '42003151700':14 '5':10 'call':12 'center':13 'dpw':15 'exact':18 'greenfield':3 'maintenance':17 'overgrowth':1 'street':16 't10':22","Overgrowth","15",40.4271962,"2018-09-20T10:40:00","3","289856","DPW - Street Maintenance",-79.9360592,"15",276330,"2-15",2018-09-20
"93","Open","3","3","Allentown","EXACT","Call Center","42003180300","'+00':24 '-09':19 '-20':20 '-21':5 '-79.9970917':2 '00':23,25 '07':22 '18':11 '2018':18 '289875':6 '3':8 '4':4 '40.4200385':7 '42003180300':1 '5':9 'allentown':3 'call':12 'center':13 'dpw':14 'exact':17 'maintenance':16 'potholes':10 'street':15 't11':21","Potholes","18",40.4200385,"2018-09-20T11:07:00","5","289875","DPW - Street Maintenance",-79.9970917,"18",276356,"4-21",2018-09-20
"94","Open","4","5","Greenfield","EXACT","Call Center","42003151700","'+00':12 '-09':7 '-12':5 '-20':8 '-79.9339827':14 '00':11,13 '09':10 '15':2 '2':4 '2018':6 '289878':1 '3':15 '4':17 '40.4202461':26 '42003151700':21 '5':16 'call':19 'center':20 'dpw':22 'exact':25 'greenfield':3 'maintenance':24 'potholes':18 'street':23 't11':9","Potholes","15",40.4202461,"2018-09-20T11:09:00","3","289878","DPW - Street Maintenance",-79.9339827,"15",276358,"2-12",2018-09-20
"95","Open","3","3","Arlington","EXACT","Twitter","42003561600","'+00':7 '-09':2 '-20':3 '-79.9747405':17 '-8':11 '00':6,8 '12':5 '16':14 '2018':1 '289880':9 '3':15 '4':10 '40.4142002':21 '42003561600':23 'arlington':12 'dpw':18 'exact':22 'maintenance':20 'potholes':16 'street':19 't11':4 'twitter':13","Potholes","16",40.4142002,"2018-09-20T11:12:00","3","289880","DPW - Street Maintenance",-79.9747405,"16",276362,"4-8",2018-09-20
"96","Open","5","9","Homewood North","EXACT","Call Center","42003130200","'+00':14 '-09':9 '-17':23 '-20':10 '-79.896271':7 '00':13,15 '13':2 '2':19 '2018':8 '27':12 '289890':21 '3':18,22 '40.459486':27 '42003130200':4 '5':20 '9':3 'call':16 'center':17 'dpw':24 'exact':28 'homewood':5 'maintenance':26 'north':6 'overgrowth':1 'street':25 't11':11","Overgrowth","13",40.459486,"2018-09-20T11:27:00","2","289890","DPW - Street Maintenance",-79.896271,"13",276373,"3-17",2018-09-20
"97","Open","5","9","Lincoln-Lemington-Belmar","EXACT","Call Center","42003561900","'+00':16 '-09':11 '-18':4 '-20':12 '-79.8904064':18 '00':15,17 '12':1 '2':9 '2018':10 '289898':6 '3':3,8 '40.4683367':2 '42003561900':5 '46':14 '5':22 '9':7 'belmar':29 'call':20 'center':21 'dpw':23 'exact':30 'lemington':28 'lincoln':27 'lincoln-lemington-belmar':26 'maintenance':25 'potholes':19 'street':24 't11':13","Potholes","12",40.4683367,"2018-09-20T11:46:00","2","289898","DPW - Street Maintenance",-79.8904064,"12",276383,"3-18",2018-09-20
"98","Open","3","3","South Side Slopes","EXACT","Call Center","42003160800","'+00':9 '-09':4 '-20':5 '-24':17 '-79.9661207':12 '00':8,10 '16':13 '2018':3 '289921':1 '3':15 '34':7 '4':16 '40.423304':14 '42003160800':2 'call':21 'center':22 'dpw':23 'exact':26 'maintenance':25 'overgrowth':11 'side':19 'slopes':20 'south':18 'street':24 't12':6","Overgrowth","16",40.423304,"2018-09-20T12:34:00","3","289921","DPW - Street Maintenance",-79.9661207,"16",276408,"4-24",2018-09-20
"99","Open","5","9","Lincoln-Lemington-Belmar","EXACT","Call Center","42003561900","'+00':29 '-09':24 '-18':14 '-20':25 '-79.8885445603':4 '00':28,30 '12':2 '2':8 '2018':23 '289920':1 '3':7,13 '33':27 '40.4728824985':22 '42003561900':5 '5':9 '9':6 'belmar':21 'call':11 'center':12 'dpw':15 'exact':3 'lemington':20 'lincoln':19 'lincoln-lemington-belmar':18 'maintenance':17 'potholes':10 'street':16 't12':26","Potholes","12",40.4728824985016,"2018-09-20T12:33:00","2","289920","DPW - Street Maintenance",-79.8885445603271,"12",276406,"3-18",2018-09-20
"100","Open","5","7","Highland Park","EXACT","Report2Gov iOS","42003110200","'+00':19 '-09':14 '-20':15 '-79.917641':10 '-9':26 '00':18,20 '11':24 '2':21 '2018':13 '289933':11 '3':12,25 '40.476658':7 '42003110200':9 '49':17 '5':22 '7':8 'domi':5 'exact':27 'highland':1 'ios':4 'park':2 'potholes':23 'report2gov':3 'streets':6 't12':16","Potholes","11",40.476658,"2018-09-20T12:49:00","2","289933","DOMI - Streets",-79.917641,"11",276420,"3-9",2018-09-20
"101","Open","3","2","Duquesne Heights","EXACT","Call Center","42003191100","'+00':18 '-09':13 '-1':2 '-20':14 '-80.0188966651':3 '00':17,19 '04':16 '19':9 '2':11 '2018':12 '289942':4 '3':10 '4':1 '40.4336741614':27 '42003191100':8 '5':23 'call':21 'center':22 'dpw':24 'duquesne':6 'exact':5 'heights':7 'maintenance':26 'potholes':20 'street':25 't13':15","Potholes","19",40.4336741614391,"2018-09-20T13:04:00","5","289942","DPW - Street Maintenance",-80.0188966650818,"19",276429,"4-1",2018-09-20
"102","Open","2","6","Central Business District","EXACT","Call Center","42003020100","'+00':8 '-09':3 '-20':4 '-4':12 '-79.997453846':19 '0':16 '00':7,9 '1':11 '2':18 '2018':2 '28':6 '289959':1 '40.439274306':17 '42003020100':10 '6':21 'business':14 'call':22 'center':23 'central':13 'district':15 'dpw':24 'exact':27 'maintenance':26 'potholes':20 'street':25 't13':5","Potholes","2",40.4392743059667,"2018-09-20T13:28:00","6","289959","DPW - Street Maintenance",-79.9974538460327,"2",276445,"1-4",2018-09-20
"103","Open","3","4","Overbrook","EXACT","Website","42003320700","'+00':15 '-09':10 '-20':11 '-25':6 '-79.997397573':2 '00':14,16 '2018':9 '289975':3 '3':8 '32':19 '4':5,17 '40.3830769594':25 '42003320700':7 '48':13 '5':20 'dpw':21 'exact':24 'maintenance':23 'overbrook':4 'potholes':18 'street':22 't13':12 'website':1","Potholes","32",40.383076959401,"2018-09-20T13:48:00","5","289975","DPW - Street Maintenance",-79.9973975730214,"32",276465,"4-25",2018-09-20
